actor_id,actor
120384,Rocky McKenzie
101490,Phillip Terry
135554,Audrey Lynn Tennent
57593,Ernie Dingo
109174,Lea Coco
235031,Raz B
5605,Richard Farnsworth
2275,Caitlin Clarke
38664,Sullivan Stapleton
59450,Katy Mixon
88059,Tommy Davidson
1117,Dennis Farina
12830,Lou Hirsch
1172147,Daniel Zovatto
25173,Gale Sondergaard
89088,Hedy Lamarr
7470,Meat Loaf
91520,Michiel Huisman
12850,Dabney Coleman
13636,Jane Krakowski
13474,Richard O'Brien
163070,Michelle St. John
44103,Richard Fitzpatrick
936970,Julia Garner
117642,Jason Momoa
558925,Tucker Albrizzi
1025647,Alexander Asefa
62439,David Belle
3359,Laurence Olivier
147710,Nolan Gould
440879,Jan Cornet
135553,Lloyd Warner
17651,Nicholas Colasanto
175087,Carrie Nye
18999,J.K. Simmons
23496,Amelia Warner
14837,Carol Burnett
46814,Dale Dickey
4730,Emmy Rossum
1340979,Vijendar Singh
186450,Miriama Smith
37158,Carmen Ejogo
11153,James Denton
70615,Rodger Bumpass
50117,Peter Hermann
45113,John Lazar
1758168,Carrie Bradstreet
2838,Chloë Sevigny
82092,Will.i.am
946221,Roslyn Ruff
226772,Zoe Sloane
11702,Adam Brody
98772,Lauren London
14801,Hal Landon Jr.
1004,Danny Aiello
118,Geoffrey Rush
9048,Clark Gregg
8792,Lynn Cohen
221116,India Eisley
18292,Beverly Todd
65134,DJ Pooh
18286,Nona Gaye
572,Hanno Pöschl
76000,Kathi Copeland
1386457,Michael Birkeland
12073,Mike Myers
103554,Isabel Lucas
21124,Paula Garcés
26472,Steve Guttenberg
1188936,Jack MacDonald
1485776,Dartanian Sloan
83037,Jan-Michael Vincent
58426,Jihmi Kennedy
13326,Susannah York
18980,Katey Sagal
28099,Lewis Fitz-Gerald
84497,Aaron Paul
4939,Téa Leoni
192,Morgan Freeman
782,Steven Berkoff
168452,Leslie Jones
13307,Margaret Avery
76667,Wesley Jonathan
1434677,Jeremy Ivy
932198,Reginald James
15860,Miguel Ferrer
21343,Ben Chaplin
112429,Mehmet Ferda
14955,Peter Arne
114599,Hallock Beals
1116,Alan Ford
227454,Alicia Vikander
15500,P.J. Soles
118595,Ric Reitz
5472,Colin Firth
1321310,Claire Gordon-Harper
67153,David Tristan Birkin
2130,Cary Elwes
203696,Steve Earle
12900,Wallace Shawn
67580,Nick Damici
129193,Paula Abdul
39213,Keir O'Donnell
76070,Mia Wasikowska
1066655,Angelique Pretorius
19216,Jean Peters
1163025,Puti Sri Candra Dewi
34983,Tress MacNeille
173150,Roma Downey
57576,Alex Reid
164094,Marin Ireland
1172555,Cynthia Smith
65762,Jordan Bridges
57147,Paul Hogan
31114,Lilia Skala
72689,Victoria Silvstedt
106049,Jennifer Ellison
15254,Emir Kusturica
11851,Om Puri
47983,Victoria Beckham
9871,Ursula Andress
47931,Tasha de Vasconcelos
55192,Verna Bloom
880,Ben Affleck
20176,Kris Lemche
20491,Vanessa Ferlito
545343,Tyrone Brown
121952,George Riddle
9979,Peter Coyote
4492,Philip Baker Hall
9462,Randall Duk Kim
17498,Niels Arestrup
1278724,Elena Kampouris
27740,Walton Goggins
52995,Edward Herrmann
21266,Stephen Trask
40279,Jenna Elfman
33184,Rohan Nichol
80310,Tony Jayawardena
1277712,Rüdiger Evers
108939,Jeremy Foley
15887,Julia Ormond
44547,Arlo Guthrie
62910,Sarah Lind
4774,Jim Brown
18465,Mary Crosby
21411,Ice-T
59175,Blake Lively
15110,Brooke Shields
20425,Donald Sumpter
7218,Kristanna Loken
49735,Aidan Gillen
11669,Jimmy Fallon
10074,Charles Gray
1557923,Rafael Martinez
35515,June Squibb
85064,Tara Ellis
20250,Adam Boyd
157021,Mik Scriba
43323,José Luis García Pérez
61167,Frank C. Turner
58032,Jessica Campbell
10086,Heather O'Rourke
27978,Denis Lavant
5341,Richard Burton
556436,Fernando Lara
116336,Trip Payne
16214,Mario Van Peebles
10400,Barbra Streisand
116622,Benjamin Jay Davis
14343,Rene Russo
1619,Chow Yun-fat
18050,Elle Fanning
2505,James Cromwell
61880,Lucie Arnaz
500045,David Oakes
20904,James Hong
2435,Herbert Marshall
72307,Marion Bailey
78298,Mike Nawrocki
1188912,Nat DeWolf
20751,Bridgette Wilson
4286,Emma de Caunes
5148,Lucinda Jenney
11465,Theresa Tilly
11902,Robin Bartlett
1737,David Patrick Kelly
7242,Temuera Morrison
13656,Amanda Wyss
567269,Jessica Brown Findlay
65309,Omri Katz
4808,Giancarlo Esposito
1094759,Isabelle Nélisse
35596,Deon Richmond
4758,Joely Fisher
89251,Melinda Clarke
20354,Amber Tamblyn
1813,Anne Hathaway
1140620,Andrew Henderson
105305,Aaron Wolff
85065,Jack O'Connell
12206,Richard Roxburgh
56356,Gina Philips
571564,Brianne Siddall
116278,Brian Tee
56162,Josh Randall
957076,Clé Bennett
1606252,Derek Brandon
74612,Malinda Williams
67843,Lloyd Adams
2955,Chris Cooper
131520,Brooklyn Decker
66193,Chris Sanders
93913,Frank Rautenbach
4941,Alessandro Nivola
10978,Maggie Smith
88947,Sandy Duncan
21944,Burt Kwouk
141463,Simon Quarterman
3141,Marisa Tomei
36628,Kate del Castillo
1043693,Kyle Catlett
1084848,Bianca Bree
5470,Kristin Scott Thomas
22125,Jimmi Simpson
81295,Shane West
40046,Frank Gallacher
142389,Charlie Rowe
33533,David Rasche
28638,David Koechner
56152,Kari Wuhrer
56040,Cylk Cozart
202032,Ralph Ineson
9778,Ice Cube
582856,Charles Beale 
10565,Dick Cavett
105869,Corrado Invernizzi
3034,Corey Feldman
143432,Kiều Chinh
65,Ian Holm
8516,John Carradine
56871,Blair Underwood
10170,Ilse Steppat
17198,Megan Dodds
6569,J.J. Johnson
1932,Audrey Hepburn
97588,Martin Sharpe
18,Brad Garrett
552135,Flip Schultz
58710,Amy Steel
30151,Leo Burmester
1241,John Turturro
438859,Susan Brown
10595,Wilfrid Brambell
4987,Omar Epps
211598,Andrew J. West
89706,Alistair McGowan
11782,Adrienne Barbeau
2299,Josh Hartnett
53928,Shondrella Avery
4721,Jill Scott
3152,George Raft
122457,Teri McMinn
47632,Rob Brydon
9290,Henry Rollins
9640,Haley Joel Osment
128324,Noah Beery
77795,Katherine Waterston
77191,Jeanne Balibar
10689,Rob Brown
2878,C. Thomas Howell
56457,Aimee Garcia
6830,Carly Nahon
88834,Erin Cottrell
36190,Edie Falco
95101,Charlie Day
1118,Rade Serbedzija
54853,Lori Cardille
77069,Lenny Kravitz
67778,Jonathan Lipnicki
154114,Adilah Barnes
21134,John Slattery
1122014,David Pearse
6681,Sherilyn Fenn
133401,Amanda Fuller
1455873,Tom Hamann
4091,Fred MacMurray
33348,Adrian Holmes
32646,Monica Calhoun
9824,Diane Kruger
24516,Daniel Baldwin
71041,"""Weird Al"" Yankovic"
104687,Hamilton Dlamini
31164,Adewale Akinnuoye-Agbaje
2234,Michael Bowen
33684,Bono
2177,Lloyd Bridges
62547,Susanna Thompson
130464,Louise Delamere
126173,Jennie Jacques
11478,Lorraine Bracco
1064534,Helen FitzGerald
51936,Lindy Booth
10018,Jack Hawkins
45211,Steve Bisley
5606,Sissy Spacek
24967,Alyssa Milano
7304,John Gavin
36802,Elaine Stritch
1126405,Brad Carter
6164,Josh Lucas
36602,Peter Berg
3150,Tony Curtis
19,Allison Janney
10380,Jim Haynie
51539,Gordon Currie
78198,Tyler Hoechlin
1183822,Mtume Gant
83633,Vanness Wu
5732,Henry Jones
29709,Mark Blankfield
6408,Nick Stahl
65562,Andy Griffith
83816,John Henshaw
16846,Harland Williams
228969,Roxanne McKee
66431,Jodie Whittaker
96066,Liam Hemsworth
110525,Kett Turton
28238,David Hasselhoff
111178,Nthabiseng Kenoshi
53367,Ruth Sheen
24808,Michael Anderson Jr.
53820,Michael C. Hall
77897,Tyra Banks
21318,Scout Taylor-Compton
231754,Gerard Hendrick
32747,Stephen Lang
6439,Samia Shoaib
41886,Mark Polish
85139,Nicholas Braun
59216,Tom Cavanagh
1187540,Zainab Jah
94424,Haley Webb
96224,Sandra Rodríguez
7427,Felicity Huffman
13014,Toby Jones
1502430,Phil Dunster
13314,Dana Ivey
2387,Patrick Stewart
12792,Brian Van Holt
11086,Michael Ironside
14416,Robert Hays
39117,Meg Tilly
1167915,Connor Christopher Levins
532,Joe Pantoliano
111922,Robert Capron
5530,James McAvoy
3897,Katie Holmes
781,Paul Reiser
158079,Richard Branson
130534,Matt Bennett
97913,Judith O'Dea
41750,Sheldon Leonard
20818,Allen Covert
21722,John Billingsley
113926,AJ Michalka
5538,Ray Winstone
139078,Diane Tayler
21723,Robert Baker
5958,Hilary Duff
3753,Giancarlo Giannini
90033,Aly Michalka
34902,Jane Horrocks
17187,Trini Alvarado
938390,William Morgan Sheppard
16502,Geraldine Hughes
2454,Matt Clark
54246,Peter Friedman
102603,John Howard
143330,Adam Lamberg
63234,Wendi McLendon-Covey
9782,Tyra Ferrell
2092,Paul Lukas
1495624,Emilio Tuki Hito
1195589,Brandy Maasch
124654,Ann Altieri
28044,Merritt Wever
134708,Michael Rogers
3127,Lili Taylor
1132647,Christine Haeberman
23346,Armand Assante
142955,Alison Armitage
126667,John Bell
1217813,Phina Oruche
26054,Claudia Black
2672,Jack Carson
12122,Ron Rifkin
15034,Jeremy Howard
18766,Jean-Pierre Aumont
76021,Griff Furst
1292121,Sarah Callan
10401,Blythe Danner
40174,Lucille Ball
57953,Laura Monaghan
946263,Caitlin Keats
58433,David Ellison
7678,Hart Bochner
1697879,Christian Kapper
1192736,Ray Johnson
138010,Sharni Vinson
67848,Ashley Olsen
57136,Ryan Merriman
104632,Sylvia Hoeks
76961,Demián Bichir
17328,Rufus Sewell
55493,Brady Corbet
1072,James Tolkan
9576,Gina Torres
72984,Ali Landry
14887,Paddy Considine
87714,Lionel Mark Smith
17696,Kathryn Hahn
49623,Jared Padalecki
5049,John Hurt
64199,Jennifer Cooke
75620,Davenia McFadden
17225,Michelle Johnson
45400,Greta Gerwig
83480,Kamal Ahmed
10660,Tanya Roberts
77298,Taimak
173810,Sayed Badreya
17768,Darlene Cates
2753,Burl Ives
2109,Kim Cattrall
79741,Deborah Foreman
1195590,Julie Mintz
1133330,Maximilian Dirr
67318,Megumi Okina
1654126,Stacy Earl
11066,Hal Holbrook
43442,Kerr Smith
47720,Ruth Wilson
130535,Zack Pearlman
1461,George Clooney
20369,Spring Byington
94195,Olivia Ballantyne
599196,John Taylor
15277,Jon Favreau
137472,David Schaal
82216,Robert Taylor
91302,Chad Allen
66934,Steve Adams
1174143,Justine Herron
54,Maurice Roeves
130782,Jessica Szohr
233471,Leopold Stokowski
226615,Daryn Tufts
1146,Julie Delpy
83586,Ken Jeong
16273,Simon Chandler
1077356,Zhu Zhu
3203,Russell Means
21278,Alan Alda
17403,Mike Judge
57146,Tim Stern
177508,Rusty Joiner
74929,Madison Pettis
1164,F. Murray Abraham
64223,Wyatt Knight
54812,Chevy Chase
235030,Lil' Fizz
62564,Madeline Carroll
58136,Christine Cavanaugh
1396420,Mel England
3543,Jamie Foreman
2692,Robert Sean Leonard
37698,Mackenzie Gray
29791,Lynn Redgrave
20113,Claude Dauphin
8262,L.Q. Jones
9274,James Brolin
49961,Michelle Trachtenberg
21369,Gloria Reuben
59251,Victor Rasuk
21675,Jack Conley
22122,Meagan Good
1246,Emily Mortimer
53336,Brandon T. Jackson
53651,Monique Gabriela Curnen
1562418,Joel Moody
34489,Eric Balfour
36669,Rupert Friend
20239,Vincent Pérez
3967,Kate Beckinsale
10431,Jennifer Jason Leigh
18461,Nick Chinlund
6907,Annie Corley
454223,Michael Ciesla
25944,Larry Poindexter
78887,Billy Ray Cyrus
21127,Bobby Cannavale
215055,Steven Yeun
12516,Linda Hunt
91600,R. H. Thomson
62122,Romeo Miller
1462,Tim Blake Nelson
66896,Raven-Symoné
30366,Victoria Jackson
10223,Jane Seymour
1476748,Jack Bright
91487,Bruce Kerr
85977,Clive Standen
544123,Astro
568409,Damian Woetzel
2931,Lucien Prival
207150,Jessica Barth
62,Bruce Willis
1225471,Tracie Savage
42133,Nina Siemaszko
18686,Holly Hunter
133046,Charlie Hewson
33235,Logan Lerman
53255,Cesar Garcia
107173,Scott Walker
78483,Yury Tsykun
4940,Trevor Morgan
1054837,Sean Michael Afable
7353,Angélica Aragón
31633,Jaason Simmons
119224,Jonas Armstrong
4393,Marc Fayolle
111713,James Bulliard
116446,William Brent
14503,Herbert Lom
17341,Amaury Nolasco
7466,Paul Borghese
17604,Jeremy Renner
93644,Marilyn Lightstone
92813,Suzi Lorraine
12219,Jon Stewart
12976,Rawle D. Lewis
568410,Bart Robinson Cook
38581,Rachael Leigh Cook
209,Jane Adams
5577,Chris O'Donnell
7505,Roddy McDowall
34434,Missy Peregrym
221098,Anna Camp
58393,Crystal Lowe
16240,Stefano Dionisi
522,Rod Steiger
67602,Corbin Bleu
41887,Michael Polish
109513,Alexandra Daddario
84513,Erin Kelly
1165265,Tony Sancho
98310,Will Keenan
49265,Lindsay Lohan
2467,James Cosmo
59196,Joe Flaherty
5460,Adriana Caselotti
53572,Charles Malik Whitfield
114760,Kacey Clarke
95024,Bobcat Goldthwait
1021869,Ian Michael Smith
64202,Tom Fridley
85477,Trace Adkins
1161,Mary Elizabeth Mastrantonio
30585,Brenda Vaccaro
66,Chris Tucker
134178,Patricia Richardson
12969,Mildred Natwick
12543,Eileen Ryan
52057,Obba Babatundé
670,Ben Burtt
98330,Rick Collins
44818,Mark Holton
590820,Art Hsu
51072,Kate Mara
183812,Jason O'Mara
45398,Steve Zissis
74303,Dreama Walker
71770,Stephen McCole
19838,Marg Helgenberger
260,Marco Pérez
1125220,Tim Burns
24318,Richard Benjamin
45407,Mark Duplass
2603,Hakeem Kae-Kazim
81425,Philippe Petit
58563,David Alan Grier
112560,Quinton Aaron
2957,Alexander Siddig
27561,Amy Stewart
95468,Kelli Williams
239019,Kit Harington
77330,Kenan Thompson
173191,Sam Jenkins
27554,Alan Bates
45391,Beth Broderick
54815,Steven Strait
400,Geraldine Chaplin
7169,Alan King
39728,Jackson Bond
52474,Jason London
20508,Iain Glen
17628,Mary Elizabeth Winstead
78342,Cherilyn Wilson
148669,Marge Champion
1262789,Danielle Vega
71565,Heather Kafka
74086,Bill Maher
116714,Juan Carlos Hernández
10071,Tetsurō Tamba
42566,Adrian Dunbar
17242,Robert Schwartzman
104785,Kevin Daniels
63492,Corbin Allred
43775,Jane Lynch
459980,André Holland
15416,Richard Masur
10767,Barbara Hershey
81192,Stephane Gauger
119368,Jennifer Westfeldt
95224,Ivan Dixon
132388,Kayden Kross
66441,Talulah Riley
20301,Justin Kirk
32238,Mitch Baker
1752,George Takei
1427427,Kelly Gichohi
558923,Jordan Trovillion
71467,Matt O'Leary
2138,Shawnee Smith
9641,Jake Thomas
113505,Kodi Smit-McPhee
29258,Bessie Love
1346644,Alicia Goranson
139549,Rory Kinnear
10882,Rosamund Pike
1216133,Rick Hoffman
77681,John Matshikiza
60899,Chace Crawford
11503,Cammie King
31132,Columbus Short
47175,Per Christian Ellefsen
6806,Doug Hutchison
17087,Michael Moore
191855,Kate Higgins
516,Annette Bening
1146050,Zayn Malik
42362,Eddie Deezen
154950,Marcus Chait
1455874,George Lampman
114921,Dorothy Stratten
11155,Thomas Jane
58792,Jack Scalia
18750,Annabella Sciorra
51536,Agnes Bruckner
39113,Christine Elise
228721,Darren Criss
121453,Miguel Castro
1263940,James Ezrin
91494,Enzo Cilenti
589132,Susan Zucker
35028,Zoe Kazan
2550,Dan Shor
4738,Connor Paolo
1069672,Caley Hayes
1269,Kevin Costner
1450865,William Nicol
8223,Jon Finch
3507,Claude Jade
16646,Al Bandiero
4785,Jeff Goldblum
19537,Megan Fox
58502,Natalie Dormer
16856,Gabriel Macht
587823,Alice Englert
4239,Yasiin Bey
213044,Anna Wood
65864,Ian Aspinall
8608,Murray Hamilton
41044,Babou Ceesay
4441,Pell James
6857,Jacinda Barrett
88840,Jennifer Blaire
51579,Steven Williams
15439,Gary Farmer
78029,Martin Lawrence
62123,David Moscow
52288,Jim Byrnes
27932,Lilli Palmer
7317,Peter Sallis
88931,Abigail Chu
79072,Kevin Durand
14502,John Ireland
41087,Leslie Mann
62561,Tessa Thompson
93290,Satish Kaushik
68527,William R. Moses
3293,Rachel Weisz
71580,Benedict Cumberbatch
87765,LeAnn Rimes
55277,Courtney Thorne-Smith
1252726,Roberta Taylor
1050248,Art Parkinson
13657,Jsu Garcia
210829,Karolina Wydra
59300,Marcello Thedford
20115,Amidou
11160,Danny Trejo
141378,Seth Ginsberg
1755,Majel Barrett
77164,Ryan Robbins
58431,Abdul Salis
1052103,Phil Fish
18749,Russell Williams II
11628,Loren Dean
55433,Lari White
1225170,Erin O'Brien
18288,Terrence Howard
135650,Melvin Van Peebles
53481,Atossa Leoni
1072882,Mindy Robinson
5313,Lena Olin
502,Miranda Otto
41274,Stephen Macht
64880,Choi Min-sik
8609,Jeffrey Kramer
120721,Austin Michael Scott
38026,Chris Noth
109761,Burke Byrnes
879,Billy Bob Thornton
14261,David Niven
31071,Marisa Berenson
17110,Adolph Davis
17093,Eduardo Noriega
129527,Brendan Cowell
36584,Cesar Ramos
154472,Roy Abramsohn
11794,Frances Bay
550448,Ralph Lucas
1103,Bill Duke
64198,Thom Mathews
1697834,Jeffrey Watkins
29273,Gilbert Roland
185426,Rowena Cooper
21353,Isaiah Washington
968528,Faith Wladyka
99347,Jack La Rue
100381,Jed Rowen
10361,Raymond J. Barry
2205,Jessica Capshaw
558562,Anita de Moulin
15293,Keisha Castle-Hughes
928306,Jordenn Thompson
11824,Tom Welling
52021,Frank Wood
113818,Jenica Bergere
28634,Steve Sandvoss
81083,Max Burkholder
35548,Simon Rex
24357,Alex Borstein
17743,Miranda Cosgrove
36811,Nick Cannon
884,Steve Buscemi
19923,Hugh Bonneville
96023,Caroline D'Amore
68842,John Cho
45049,James Anthony Pearson
29372,Jerry Marshall
30433,Neil Maskell
6193,Leonardo DiCaprio
992718,Julia Taylor Ross
58006,Jodi Lyn O'Keefe
13242,Paul Giamatti
9012,Jonny Lee Miller
53720,Timothy Webber
14821,Fernando Rey
73357,Eleanor Tomlinson
1292,James Fox
530618,Jane Levy
1516910,Briana Buckmaster
32563,Giovanni Capalbo
64742,Kari Keegan
74339,Dave Willis
62862,Danny McBride
573,Karl Bruckschwaiger
65294,Don Austen
1172695,Mary Kate Wiles
335,Michael Shannon
14672,Michael Winslow
66746,Grant Piro
68634,Tanja Reichert
41247,Len Cariou
52313,Eileen Essell
220448,Paul Anderson
17236,A.J. Cook
142636,Josh Holloway
69465,Pauline McLynn
12763,Joseph Fiennes
5403,Richard Basehart
60205,John Rothman
500085,Erin Agostino
67913,Henry Simmons
3910,Frances McDormand
41901,Roselyn Sánchez
59219,Kyle Gallner
60023,Joe Viterelli
62014,Barry Miller
53768,Anita Pallenberg
1224022,Enver Gjokaj
7633,Leslie Nielsen
81934,Henry Stephenson
112476,Dylan Minnette
19210,James Van Der Beek
94928,Alice Faye
207401,Leven Rambin
115147,Rosie Shaw
232006,Nat Wolff
34718,Mary Moulds
968863,James Frecheville
74055,Robert Hutchings
43943,Eddie Alfano
1083,Armin Rohde
179702,Bob Joles
2844,Matt McGrath
77081,Gloria Grahame
15905,Robyn Lively
537,Stephen Tobolowsky
1957,Sophie Marceau
31133,Ne-Yo
146033,Jennifer L. Schaper
1378128,Allegra Carpenter
20527,Oanh Nguyen
59217,Shanna Collins
73831,Godfrey
83353,Michael Robert Brandon
23504,Kiersten Warren
180609,Terumi Matthews
21736,Jason Miller
2165,Rosanna Arquette
124304,Michael Irby
967721,Ashley Palmer
1039,Peter Boyle
27105,Ed Helms
41640,Tovah Feldshuh
18273,Miriam Shor
157439,Paula Kelly
60900,Taylor Kitsch
7071,Louise Fletcher
83248,Ron Paul
558563,Paula Erikson
80967,Ricardo Chavira
6856,Kurt Russell
16431,Sam Elliott
6693,Jonathan Sagall
96309,Chase Masterson
1029934,Justice Smith
11953,Benno Fürmann
226773,Jade Viggiano
135651,Michael B. Jordan
203160,Peter Barrett
93922,Jeff Celentano
1207534,Tyler McGee
21029,Billy Burke
37470,Adrienne King
31261,Gary Conway
30686,J. Carrol Naish
1370,Brad Dourif
41249,Tess Harper
60700,Margaret Whitton
58960,De'Shawn Washington
23891,Ryan Kelley
1144092,Matt Johnson
1224221,Matthew Gumley
22383,Franco Nero
57451,Leslie Bibb
48312,Noah Segan
222633,Sal Dupree
118617,Nicholas Woodeson
56825,Sarah Carter
1667623,Brendan Walsh
146417,Corlandos Scott 
25849,Richard Burgi
1338,Maggie Cheung
7319,Nicholas Smith
170820,Ben Falcone
27545,Bruce Altman
1709302,J.D. Hinton
9921,Luciana Paluzzi
543348,Wilbur 'Hi-Fi' White
1340976,Mohit Marwah
41231,John Ericson
1328,Sean Astin
11870,Christine Baranski
8488,Mary Badham
6473,Kelly Lynch
61150,Charles Aidman
18997,Bryce Dallas Howard
56950,Della Reese
5348,Allie Mickelson
1047642,Michael Moreland
51976,D.J. Cotrona
646,Daniel Travis
3,Harrison Ford
96223,Michelle Hurst
199,Julie Kavner
1708694,Nouva Monika Wahlgren
3094,Talia Shire
71335,Chloe Hunter
8925,Emmanuelle Seigner
77981,Eivind Sander
82702,Michael Jackson
53258,David Banner
1307870,Rafael Agustin
51798,Katee Sackhoff
49734,Fann Wong
17782,Colm Meaney
54645,Nia Vardalos
60373,Antony Starr
2406,Mathieu Kassovitz
2220,Tony Curran
105688,Bashar Rahal
10458,Barbara Bach
1743,Denise Crosby
235277,Thomas Garvey
9656,Johnny Knoxville
39390,Michael Kenneth Williams
21316,Nestor Carbonell
17488,Alice Drummond
7124,Ray Milland
75042,Erica Gluck
33040,Nicolette Krebitz
18025,Ben Miller
107358,Harriet Owen
52603,Alfonso Freeman
55256,Julie Ann Emery
86265,Jade Wu
3672,Peggy Ashcroft
6165,Anthony Rapp
109439,Kieran Darcy-Smith
55643,Prunella Scales
20388,KaDee Strickland
10697,Alan Cumming
32715,Diana Ross
10964,Laz Alonso
589,Daryl Hannah
45523,Lila Kedrova
1273199,Ella Wahlestedt
30296,Joanne Dru
589706,Thomas Stroppel
54791,David Ferry
20049,David Tennant
14468,Brian Glover
5698,Jessica Tandy
106814,Paulo Araujo
12647,Armin Mueller-Stahl
57824,Garrison Keillor
55270,Tom Wright
87363,Chrystee Pharris
103829,Jason Presson
14794,Charlotte Stewart
4445,Chris Bauer
80759,Lisa Arrindell
31841,Matt Schulze
70851,Jack Black
57453,Finn Carter
426,Larry Bagby
11463,Richard DeManincor
78994,Sergio Peris-Mencheta
76136,Levon Helm
1294,Missi Pyle
77122,María Valverde
25438,Ed Speleers
19506,James Arnold Taylor
18643,James Franciscus
945302,Jon Ted Wynne
50773,Lauren Ash
60460,A.J. Buckley
3810,Javier Bardem
30195,Chester Conklin
18658,Mia Kirshner
84864,Tom Collins
938095,Dzana Pinjo
23709,Joan Plowright
114925,Richard Dutcher
1146393,Ami Ayalon
76594,Miley Cyrus
83272,Cherami Leigh
54447,Samuel West
52605,Eva Longoria
83813,Thierry Neuvic
326,Kim Basinger
1168215,Bobby Kendall
53971,Jenny Gabrielle
52475,J. Smith-Cameron
68672,Wolfgang Bodison
10841,Karel Roden
58952,Adam Campbell
3418,Vincent Schiavelli
17114,John Cameron Mitchell
9657,Patrick Warburton
55244,Saul Kahan
1175787,Rachael Handy
4960,Charles Bronson
1272,Richard Bradford
166594,David Newsom
21320,Danielle Harris
5249,E.G. Marshall
77278,Denzel Whitaker
59116,Steve Le Marquand
71675,Nicholas Brendon
27632,Ben Daniels
90451,Tom Sturridge
37154,John Magaro
31649,Brooke Smith
5950,Seymour Cassel
1700177,Jennifer Paige
56902,John Witherspoon
39995,Michael Cera
15320,Marcel Iureș
16940,Jeremy Irons
380,Robert De Niro
9994,Helen Hunt
2687,Lyriq Bent
13819,Walter Catlett
22126,Jessica Cauffiel
54881,Summer Glau
1491689,Robert Daniel Sloan
53904,Johan Leysen
29312,Christopher George
36169,Cheryl Ladd
883,Will Patton
1129464,Alycia Debnam-Carey
29713,Michael McGuire
54789,Sean Patrick Flanery
23931,Mira Sorvino
1298588,Virginia Cross
83352,Mircea Monroe
69129,George P. Wilbur
33306,Peter Feeney
10843,Luke Goss
520,Sarah Jessica Parker
10990,Emma Watson
18277,Sandra Bullock
1073042,Phoebe Legere
45111,Cynthia Myers
1188241,Santino Fontana
239574,Eugenio Derbez
11717,Mara Wilson
63758,Gitte Witt
21063,Pamela Adlon
16847,Eli Roth
69301,Hal Scardino
6069,Austin Nichols
1735,Frank McRae
105363,Kate Connor
1395443,Antoine McLean
595477,Alan Bean
15838,Lea Salonga
57357,Ted Ross
27631,Nathaniel Parker
62816,Josh Zuckerman
17190,Erik Per Sullivan
2022,Catherine Hicks
2248,Michael Wright
58370,Amanda Crew
27011,Vanessa Williams
58068,Fionnula Flanagan
64670,Philip Granger
52938,Vanessa Lengies
64222,Mark Herrier
18291,Larenz Tate
103011,John Philbin
56252,Erik Stolhanske
8784,Daniel Craig
102,Deborah Harry
60136,Gary Beach
109561,Sherri Shepherd
1175786,Curtis Cotton III
28657,Matthew Fox
3230,Todd Louiso
65535,Alice Evans
1073500,Levy Easterly
1017259,Simon Phillips
42095,Casper Christensen
38582,David Krumholtz
995329,Tommy G. Kendrick
23630,Jeff Anderson
51383,Tyler Labine
96787,Sophie Vavasseur
61997,Karin Anna Cheung
85613,Juan Riedinger
45112,Marcia McBroom
11765,Richard Grove
1177998,Alison Monda
118616,Robert Sheehan
15087,Ali Kazim
46593,Emile Hirsch
1189931,Joshua Seth
1459885,Lily-Rose Depp
6486,Dan Hedaya
60458,Liana Liberato
42882,Erika Anderson
1503570,Yasir Hussain
104561,Craig Roberts
11486,Michael Imperioli
521563,Anders Holm
151021,Heather Magee
11147,John Cassavetes
34519,Kristen Miller
37632,Eddie Redmayne
92877,Catherine Kresge
52849,Louis C.K.
52854,Sophie Monk
56778,Stuart Townsend
1924,Jeroen Krabbé
15395,Maurice Ronet
5888,Nicole de Boer
4169,Dave Chappelle
1179247,Eric Hoffman
11892,Paul Sanchez
58791,Patrick Fabian
115502,Chris Phillips
18181,David Keith
1494890,Gene Tagaban
217055,Cleopatra Coleman
61178,Alia Shawkat
18156,Don Ameche
15453,Debra Jo Rupp
1277713,Franziska Kruse
6091,August Diehl
65451,Oliver Maltman
1198895,Ania Sowinski
526,Lukas Haas
1278500,Courtney Eaton
82844,Scott Hogsett
101542,Ti West
1354870,Ryan Shoos
18992,Aidan Quinn
90776,Roscoe Orman
127260,Louise Sorel
3417,Tony Goldwyn
3234,Joan Cusack
5139,Robert Englund
222634,Alexis Biesiada
75346,Maureen McCormick
1374979,Roger B. Smith
77089,Ken Marino
10486,Chelcie Ross
74439,Sian Breckin
38570,Ken Jenkins
559291,Thomas Pasley
15140,Terence Hill
1379277,Alex Lawther
1812,Michelle Williams
8930,John Cleese
334,Omar Benson Miller
47625,Christina Cole
129101,Lance Reddick
55089,Evan Peters
29313,Dean Jagger
89585,Catherine Lloyd Burns
29710,Bess Armstrong
16171,Phoebe Cates
19148,Brian Austin Green
1310670,Christopher Meyer
590483,Christina Zenato
17832,Carla Gugino
553504,Shanley Caswell
234984,Thomas McDonell
65731,Sam Worthington
9909,Shirley Eaton
67370,Frankie Darro
7036,Eric Stoltz
20021,Wilfried Hochholdinger
62649,Russell Hornsby
587,Edward James Olmos
46780,Samantha Eggar
77033,Judyann Elder
55268,Catherine Parks
87243,Nicole Beharie
106815,Ty Thomas Reed
5372,Ron Leibman
204,Kate Winslet
2954,Jeffrey Wright
8724,Errol Flynn
5090,Adrian Grenier
66586,Mariah Carey
887,Owen Wilson
82105,Maggie Moore
99183,Alan van Sprang
