movie_id,title,revenue,tagline,average_vote,popularity,release_date
23706,All About Steve,40105542,A Comedy That Clings,4.7,13.237835,2009-09-04
11531,Book of Shadows: Blair Witch 2,0,Evil Doesn't Die.,4.3,3.890223,2000-10-27
9100,The Craft,24769466,Welcome to the witching hour.,6.3,19.517239,1996-05-03
116,Match Point,85306374,Passion Temptation Obsession,7.3,30.669913,2005-10-26
38843,Ramona and Beezus,0,A Little Sister Goes A Long Way.,6.1,9.681147,2010-07-23
1245,The Remains of the Day,23237911,Diamond in the Rough,7.5,15.355589,1993-11-05
4995,Boogie Nights,43101594,"The life of a dreamer, the days of a business, and the nights in between.",7.5,19.85579,1997-09-11
10413,Nowhere to Run,0,"When the law can't protect the innocent,  the only hero left is an outlaw.",5.5,11.689337,1993-01-15
14012,Flicka,21000000,*No Tag Line*,6.1,3.043589,2006-10-20
9793,The Hills Have Eyes 2,0,Help isn't coming.,5.2,17.141376,2007-03-22
12212,Urban Legends: Final Cut,38574362,Legends Never Die.,4.4,8.885017,2000-09-19
13768,Tuck Everlasting,0,"If you could choose to live forever, would you?",6.4,4.115398,2002-10-11
8975,The Marine,22165608,War is Fine But The Fight Continues,5.0,7.679336,2006-10-13
342521,Keanu,20566327,"Kitten, please.",6.0,18.268009,2016-04-21
45272,Country Strong,20529194,It doesn't matter where you've been as long as you come back strong.,5.9,7.809701,2010-12-22
9424,Disturbing Behavior,17507368,In Cradle Bay it doesn’t matter if you’re not perfect.  You will be.,5.5,9.378688,1998-07-24
97367,The Place Beyond the Pines,35485608,If you ride like lightning you're gonna crash like thunder,6.8,35.395129,2013-03-20
254904,The November Man,32556119,A spy is never out of the game.,6.0,45.317278,2014-08-27
18681,Eye of the Beholder,0,Obsession is in the eye of the beholder.,5.3,4.302941,1999-09-04
12162,The Hurt Locker,42000000,You'll know when you're in it.,7.2,47.006162,2008-10-10
11495,Firestarter,17080167,Will she have the power... to survive?,5.9,11.379652,1984-05-11
64689,Killing Them Softly,37930465,In America you're on your own.,5.8,24.612603,2012-09-20
157849,A Most Wanted Man,31554855,*No Tag Line*,6.5,26.708193,2014-07-25
13166,Freddy Got Fingered,0,A touching story of a young man who desperately wants to make his daddy proud.,4.6,8.710294,2001-04-18
15511,VeggieTales: The Pirates Who Don't Do Anything,0,*No Tag Line*,5.9,1.800119,2008-01-11
37003,U2 3D,22730842,Hear See Experience,6.7,0.335195,2007-05-19
12211,Highlander: Endgame,15843608,"It will take two immortals to defeat the ultimate evil. But in the end, there can be only one.",4.4,11.782725,2000-09-01
13816,Idlewild,0,*No Tag Line*,5.1,2.711955,2006-08-25
51828,One Day,59389433,Twenty years. Two people.,7.0,16.629173,2011-03-02
22798,Whip It,16633035,Be Your Own Hero,6.7,20.05902,2009-09-13
7501,Knockaround Guys,12000000,"If they don't finish the job, their fathers will finish them.",5.9,8.113634,2001-09-07
10743,Confidence,0,It's not about the money. It's about the money.,6.4,9.87419,2003-04-25
37718,The Muse,0,In Goddess we trust.,5.3,2.857936,1999-08-27
15237,De-Lovely,0,*No Tag Line*,6.3,3.138118,2004-07-02
9686,New York Stories,0,"One city, three stories tall.",6.2,6.684096,1989-03-10
17644,Barney's Great Adventure,0,*No Tag Line*,2.9,0.722911,1998-01-01
97430,The Man with the Iron Fists,15608545,You can't spell Kung Fu without F and U!,5.2,17.672021,2012-11-02
12257,Home Fries,10443316,A long shot romance in a short order world.,4.8,3.033471,1998-11-25
13539,Here On Earth,0,*No Tag Line*,5.4,3.313257,2000-03-23
68,Brazil,0,It's only a state of mind.,7.5,41.089863,1985-02-20
14024,Raise Your Voice,14867514,Don't Hold Back ...Don't Give Up.,6.0,10.9071,2004-08-10
115,The Big Lebowski,46189568,Times like these call for a Big Lebowski.,7.8,49.230089,1998-03-06
7874,Black Snake Moan,10903846,To save his soul he must save hers.,6.6,11.429607,2006-12-08
4911,Dark Blue,9237470,"1992, L.A is at boiling point. One cop's turning up the heat",6.5,6.373316,2002-12-14
1988,A Mighty Heart,18928871,One woman dared to keep hope alive,6.7,9.717392,2007-01-01
16222,Whatever It Takes,9902115,How low will they go to get the girls of their dreams?,5.0,8.074807,2000-03-31
9557,Boat Trip,8586376,"... once you're on, you'll want to get off...",4.7,7.034752,2002-10-01
9026,The Importance of Being Earnest,0,Everybody Loves Ernest... But Nobody's Quite Sure Who He Really Is.,6.7,7.250379,2002-05-17
57943,The Love Letter,0,A letter from the past would change their future forever.,4.7,0.116873,1998-02-01
18276,Hoot,0,It's time to stand up for the little guys.,5.5,7.712206,2006-05-05
8321,In Bruges,34533783,Shoot first. Sightsee later.,7.4,25.329493,2008-02-08
72359,Peeples,0,*No Tag Line*,5.6,5.112809,2013-05-09
10186,The Rocker,8762890,Opportunity rocks.,5.6,13.832376,2008-08-20
25704,Post Grad,6405245,A Pre-Life Crisis.,5.0,7.446069,2009-08-21
133694,Promised Land,8138788,What's your price?,6.0,13.568302,2012-09-23
19265,Whatever Works,35097815,A new comedy,6.8,21.857387,2009-06-19
36047,The In Crowd,5217498,What would you do to get in?,4.7,0.249245,2000-07-19
8053,The Three Burials of Melquiades Estrada,12036149,Nobody is beyond redemption.,7.0,12.163832,2005-11-17
2290,Jakob the Liar,0,"When all hope was lost, he invented it.",6.0,8.962245,1999-09-16
5236,Kiss Kiss Bang Bang,15785148,SeX. MurdEr. MyStery. Welcome to the party.,7.2,32.690038,2005-09-05
6552,Idle Hands,4152230,The touching story of a boy and his right hand.,6.1,8.583217,1999-04-30
1018,Mulholland Drive,20117339,An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.,7.6,31.60985,2001-05-16
10075,Blood and Chocolate,0,The hunt never tasted so sweet.,5.4,12.295216,2007-01-26
38031,You Will Meet a Tall Dark Stranger,0,*No Tag Line*,5.8,12.4654,2010-05-23
42188,Never Let Me Go,9455232,These students have everything they need. Except time.,6.8,30.983397,2010-09-15
112430,The Company,0,*No Tag Line*,7.0,1.485324,2007-08-05
6687,Transsiberian,5926410,You can't escape your lies.,6.5,11.428903,2008-01-18
13853,The Clan of the Cave Bear,0,"At The Dawn Of Mankind, A Woman Led The Way.",4.8,5.484679,1986-01-17
31306,Crazy in Alabama,0,*No Tag Line*,6.5,5.770246,1999-10-22
8461,Funny Games,7938872,Let the games begin...,6.3,15.175289,2007-10-20
331592,Listening,0,Hide your thoughts.,5.5,2.414721,2015-09-11
47692,Felicia's Journey,0,*No Tag Line*,6.6,0.470645,1999-11-24
400,Things to Do in Denver When You're Dead,529766,Protect. Love. Honor. Avenge.,6.7,6.932221,1995-12-01
9104,Buffalo Soldiers,0,War is hell... but peace is f*#!%!! boring.,6.5,6.329672,2001-09-08
23759,Centurion,6814789,History is written in blood,5.9,22.708647,2010-02-15
24206,Silent Trigger,76382,The Terms are Clear. Kill or be Killed.,5.0,2.609057,1996-06-26
10185,The Midnight Meat Train,3533227,The most terrifying ride you'll ever take,6.0,19.913961,2008-08-07
75033,Winnie Mandela,0,Her courage inspired a nation.,5.2,1.897761,2011-09-16
74536,The Son of No One,0,Serve. Protect. Lie.,4.8,7.701186,2011-11-04
31668,All The Queen's Men,23000,*No Tag Line*,6.1,1.833058,2001-10-14
13501,The Good Night,20380,Dreaming is believing.,5.7,12.185204,2007-01-25
15208,Bathory: Countess of Blood,0,*No Tag Line*,5.6,2.500218,2008-07-04
172391,Khumba,27187375,"Half a zebra, a whole lot of adventure!",5.8,6.459787,2013-07-18
262543,Automata,0,Your time is coming to an end – Ours is now beginning,5.6,49.808505,2014-10-09
9288,Dungeons & Dragons: Wrath of the Dragon God,0,*No Tag Line*,4.8,4.901936,2005-01-01
40880,Pandaemonium,0,*No Tag Line*,4.5,0.165367,2001-06-29
137,Groundhog Day,70906973,"He's having the worst day of his life... over, and over...",7.4,52.744331,1993-02-11
264999,Magic Mike XXL,122513057,Back to the grind.,6.3,29.660993,2015-07-01
454,Romeo + Juliet,147298761,My only love sprung from my only hate.,6.7,41.493042,1996-10-31
288980,Freedom,0,John Newton's Amazing Grace,5.8,4.389363,2014-08-21
33,Unforgiven,159157447,Some legends will never be forgotten. Some wrongs can never be forgiven.,7.7,37.380435,1992-08-07
12405,Slumdog Millionaire,377910544,"What does it take to find a lost love? A. Money, B. Luck, C. Smarts, D. Destiny",7.6,59.258969,2008-05-12
10998,Fatal Attraction,320145693,A look that led to an evening. A mistake he'll regret...FOR THE REST OF HIS LIFE.,6.6,16.742972,1987-09-11
114,Pretty Woman,463000000,Who knew it was so much fun to be a hooker?,7.0,45.473484,1990-03-23
9396,Crocodile Dundee II,239606210,The world's favourite adventurer is back for more! much more!,5.5,15.474831,1988-05-19
319910,Broken Horses,0,*No Tag Line*,5.0,4.289676,2015-03-15
2604,Born on the Fourth of July,161001698,A story of innocence lost and courage found.,6.7,25.949277,1989-12-20
864,Cool Runnings,154864401,One dream. Four Jamaicans. Twenty below zero.,6.8,22.409117,1993-09-30
14435,My Bloody Valentine,100734718,He's gonna break your heart.,5.3,13.706357,2009-01-16
1931,Stomp the Yard,75511123,He will challenge their traditions. Their traditions will change his life.,6.1,6.92205,2007-05-16
691,The Spy Who Loved Me,185438673,It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.,6.6,27.17347,1977-07-07
9877,Urban Legend,72527595,It Happened To Someone Who Knows Someone You Know... You're Next.,5.6,12.159009,1998-09-25
62008,Good Deeds,0,Wesley Deeds is About to Discover the Person He Was Meant to Be.,6.2,4.448494,2012-02-23
12227,White Fang,34793160,"Where civilization ends, their journey begins.",6.5,13.13724,1991-01-18
13824,Superstar,0,Dare to dream.,5.1,4.04701,1999-10-08
71688,The Iron Lady,114956699,Never Compromise,6.2,23.3784,2011-12-30
15173,Jonah: A VeggieTales Movie,0,Fresh Fish. Mixed Vegetables.,6.4,1.446172,2002-10-04
8291,Poetic Justice,27515786,A Street Romance.,6.9,3.650857,1993-07-23
13950,All About the Benjamins,25482931,Money can make people do funny things.,5.8,5.102258,2002-03-08
12158,Vampire in Brooklyn,19800000,A comic tale of horror and seduction.,4.5,6.772615,1995-10-27
11586,Exorcist II: The Heretic,30749142,It's four years later... what does she remember?,4.5,11.543363,1977-06-17
10008,An American Haunting,0,Possession Knows No Bounds,5.3,7.436315,2005-05-05
2830,My Boss's Daughter,0,*No Tag Line*,4.4,14.813614,2003-08-21
12403,A Perfect Getaway,22852638,Welcome to paradise. Enter at your own risk.,6.2,20.792603,2009-06-08
34563,Our Family Wedding,21409028,To have and to hold... 'Til dads do us part.,5.7,6.733485,2010-03-12
14557,Dead Man on Campus,0,*No Tag Line*,5.6,7.708227,1998-08-21
10368,Tea with Mussolini,21001563,*No Tag Line*,5.8,2.238646,1999-03-25
10280,Thinner,0,Let the curse fit the crime.,5.5,7.866961,1996-10-25
12637,"New York, New York",0,*No Tag Line*,6.1,3.876242,1977-06-21
34152,Crooklyn,0,*No Tag Line*,6.7,1.89218,1994-05-13
14434,I Think I Love My Wife,13196245,In marriage no one can hear you scream.,5.0,4.536745,2007-03-16
11470,Jason X,16951798,Evil has an upgrade.,4.5,11.220643,2001-07-24
10741,Bobby,0,He saw wrong and tried to right it. He saw suffering and tried to heal it. He saw war and tried to stop it.,6.4,11.706309,2006-09-05
24940,Head Over Heels,10424470,Unleash your inner model.,5.3,4.66723,2001-02-02
82679,Fun Size,11417362,Some people just can't handle Halloween.,5.5,7.487843,2012-10-25
1440,Little Children,14821658,*No Tag Line*,6.9,11.942862,2006-10-06
18041,Gossip,5108820,"It can turn you on, or turn on you.",5.5,5.833687,2000-04-21
28029,A Walk on the Moon,0,It was the summer of Woodstock... when she became the woman she always wanted to be.,6.2,6.370267,1999-01-29
1123,Catch a Fire,4291965,"The spark that ignites us, unites us.",6.4,4.052219,2006-10-27
14033,Soul Survivors,0,*No Tag Line*,4.4,3.231848,2001-09-06
87729,Jefferson in Paris,2474000,A powerful man torn between his love for one woman and his secret desire for another.,5.2,0.900442,1995-03-31
16899,Easy Virtue,0,Let's Misbehave!,6.3,8.387573,2008-01-01
41317,Caravans,0,*No Tag Line*,5.8,0.633004,1978-11-02
245700,Mr. Turner,5405500,*No Tag Line*,6.3,9.242554,2014-10-31
16005,The Lucky Ones,0,*No Tag Line*,6.3,8.747922,2008-09-26
44754,Margaret,46495,*No Tag Line*,6.1,4.898424,2011-09-30
23988,Stan Helsing,0,The most feared monsters in cinematic history have met their match...,4.0,7.410523,2009-10-27
43949,Flipped,1755212,You never forget your first love.,7.4,24.210698,2010-08-06
142,Brokeback Mountain,178043761,Love is a force of nature.,7.5,44.135568,2005-09-02
9603,Clueless,0,Sex. Clothes. Popularity. Is there a problem here?,6.9,16.051328,1995-07-19
10712,Far from Heaven,29027914,It's time to stop hiding from the truth.,6.9,9.982885,2002-09-01
243938,Hot Tub Time Machine 2,12314651,The Laws of Space and Time are About to be Violated.,5.0,16.618874,2015-02-20
10876,Quills,7060876,There are no bad words... only bad deeds.,6.8,7.261196,2000-11-22
86838,Seven Psychopaths,19422261,They Won't Take Any Shih Tzu.,6.7,32.306455,2012-09-07
25208,The Caveman's Valentine,0,*No Tag Line*,6.0,4.722403,2001-01-19
97370,Under the Skin,5380251,A mysterious seductress preys upon the population of Scotland,6.0,29.782161,2014-03-14
801,"Good Morning, Vietnam",123922370,Time to rock it from the Delta to the DMZ!,7.1,18.362333,1987-12-23
70829,The Last Godfather,16700000,*No Tag Line*,4.7,0.680753,2010-12-29
54518,Justin Bieber: Never Say Never,98441954,Find out what's possible if you never give up.,4.8,6.735922,2011-02-11
44214,Black Swan,327803731,"In the era of personal branding, the scariest possibility is that someone might be better at being you than you are.",7.3,91.285683,2010-12-02
240,The Godfather: Part II,47542841,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",8.3,105.792936,1974-12-20
9816,Save the Last Dance,91038276,The Only Person You Need To Be Is Yourself.,6.3,9.969624,2001-01-12
10131,A Nightmare on Elm Street 4: The Dream Master,72500000,Terror beyond your wildest dreams.,5.8,17.113408,1988-08-19
339984,Miracles from Heaven,77000000,How do we explain the impossible?,6.7,10.248439,2016-03-17
8859,"Dude, Where’s My Car?",73180723,"After a night they can't remember, comes a day they'll never forget.",5.2,25.316146,2000-12-15
11967,Young Guns,44726644,Six reasons why the west was wild.,6.6,9.499325,1988-08-12
239563,St. Vincent,54837234,Love Thy Neighbor,7.1,43.791745,2014-10-09
222899,About Last Night,49002684,It's about compromise. It's about love. It's about a good wingman.,6.0,11.828068,2014-02-14
4951,10 Things I Hate About You,53478166,How do I loathe thee? Let me count the ways.,7.3,54.550275,1999-03-30
10985,The New Guy,0,A zero will rise.,5.7,13.525704,2002-05-10
9644,National Lampoon's Loaded Weapon 1,0,See it before they make the sequel!,5.7,12.963328,1993-02-04
332567,The Shallows,119100758,What was once in the deep is now in the shallows.,6.2,60.829621,2016-06-24
1954,The Butterfly Effect,96060858,"Such minor changes, such huge consequences.",7.3,73.307513,2004-01-22
15489,Snow Day,0,Roads closed. Schools shut. Rules were made to be frozen!,4.8,7.964289,2000-02-11
15250,This Christmas,0,You can't exchange family.,7.1,2.388918,2007-11-27
22345,Baby Geniuses,36450736,Think innocent. Think helpless. Think again. Naps are history.,3.3,4.580081,1999-03-12
9448,The Big Hit,27007143,Nothing's more dangerous than some nice guys... with a little time to kill.,6.1,6.425528,1998-04-24
38223,Harriet the Spy,0,On your case!,5.7,4.63093,1996-07-10
11186,Child's Play 2,35763605,Look out Jack! Chucky's back!,5.8,16.681567,1990-11-09
136835,No Good Deed,53830415,First he gets into your house. Then he gets into your head.,5.6,24.656068,2014-09-10
5876,The Mist,57096190,"Belief divides them, mystery surrounds them, but fear changes everything.",6.7,37.104353,2007-11-21
264660,Ex Machina,36869414,There is nothing more human than the will to survive,7.6,95.130041,2015-01-21
492,Being John Malkovich,22863596,Ever wanted to be someone else? Now you can.,7.3,27.546914,1999-09-30
25462,Two Can Play That Game,0,*No Tag Line*,6.6,2.27213,2001-09-07
238603,Earth to Echo,45300000,No one will ever believe our story.,5.7,17.371327,2014-06-14
10691,Crazy/Beautiful,16929123,When it's real. When it's right. Don't let anything stand in your way.,6.6,6.130096,2001-06-29
1251,Letters from Iwo Jima,68673228,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,7.2,24.47248,2006-12-19
5172,The Astronaut Farmer,11130889,*No Tag Line*,6.2,6.764437,2006-10-15
58680,Woo,8026971,It's Woo's world.. we're just living in it.,5.5,1.750054,1998-05-08
